ticker,group,round,transition,from_attempt,to_attempt,episode_key,transition_key,y_success,drawdown_abs_low_pct,below_ma250_abs_low_pct,from_touch_day_overshoot,from_fixed_5d_overshoot,drawdown_atr_multiple,gap_days,trading_days_between,drawdown_bucket,below_ma250_bucket,attempt_bucket
META,mega_cap_software_like,8,4_to_5,4,5,META|8,META|8|4_to_5|2026-01-05,0,3.3711239516540537,3.756057442724903,0.6173289867098974,0.6173289867098974,1.3016213078923022,6,3,003_005,000_005,3+
META,mega_cap_software_like,8,5_to_6,5,6,META|8,META|8|5_to_6|2026-01-26,0,8.923935051894905,10.413530235035315,-0.6425689583851368,-0.5153208406156629,4.441533983919801,21,14,008_012,010_015,3+
META,mega_cap_software_like,8,6_to_7,6,7,META|8,META|8|6_to_7|2026-02-20,0,6.575335830392959,5.954315736877458,0.8070414081080335,11.03346867125159,2.523911053971547,25,18,005_008,005_010,3+
META,mega_cap_software_like,8,7_to_8,7,8,META|8,META|8|7_to_8|2026-03-04,0,4.069183905987872,5.763161977192944,-0.6404232802541321,-0.6404232802541321,1.25794058735769,12,8,003_005,005_010,3+
META,mega_cap_software_like,8,8_to_9,8,9,META|8,META|8|8_to_9|2026-04-15,0,22.018558785240984,22.08264974520221,0.8000788677426263,0.8000788677426263,7.996674652004029,42,29,020_plus,020_plus,3+
NVDA,ai_accelerator,1,1_to_2,1,2,NVDA|1,NVDA|1|1_to_2|2010-11-19,1,5.128458530575408,8.089095337145624,-0.0959152711688893,-0.0959152711688893,1.7468861709119474,7,5,005_008,005_010,1
NVDA,ai_accelerator,2,1_to_2,1,2,NVDA|2,NVDA|2|1_to_2|2012-03-28,0,12.691491868960636,7.619892657758864,3.670089162036727,3.730867576377905,3.99727663266474,49,34,012_020,005_010,1
NVDA,ai_accelerator,2,2_to_3,2,3,NVDA|2,NVDA|2|2_to_3|2012-08-06,0,23.284935903900504,18.97725063666057,0.1743703801449614,1.217065192852984,11.13080094054681,131,90,020_plus,015_020,2
NVDA,ai_accelerator,2,3_to_4,3,4,NVDA|2,NVDA|2|3_to_4|2012-09-14,0,7.565865369625547,8.005302467322451,0.8002148323107416,8.784060883881661,2.135178620811025,39,28,005_008,005_010,3+
NVDA,ai_accelerator,2,4_to_5,4,5,NVDA|2,NVDA|2|4_to_5|2012-09-25,0,3.901678460285696,5.242058991626564,0.2521916468410712,0.2521916468410712,1.2834968592638747,11,7,003_005,005_010,3+
NVDA,ai_accelerator,2,5_to_6,5,6,NVDA|2,NVDA|2|5_to_6|2013-02-28,0,16.853098106151908,19.01448288417278,-0.9581585102218848,-0.9581585102218848,5.353565066999761,156,105,012_020,015_020,3+
NVDA,ai_accelerator,2,6_to_7,6,7,NVDA|2,NVDA|2|6_to_7|2013-03-06,0,1.5796431832740598,3.5836848939859838,-0.6381037130206546,0.7866081637961875,0.62105525041625,6,4,000_003,000_005,3+
NVDA,ai_accelerator,2,7_to_8,7,8,NVDA|2,NVDA|2|7_to_8|2013-03-13,0,1.7983257897186469,2.402954918589284,0.7866081637961875,0.7866081637961875,0.7165222065443791,7,5,000_003,000_005,3+
NVDA,ai_accelerator,2,8_to_9,8,9,NVDA|2,NVDA|2|8_to_9|2013-03-28,0,3.2965619053423434,3.785938850031989,0.7637274702234187,0.7637274702234187,1.5695088951580372,15,11,003_005,000_005,3+
NVDA,ai_accelerator,2,9_to_10,9,10,NVDA|2,NVDA|2|9_to_10|2013-04-09,1,6.157518702193832,5.537992760034793,0.4685813292350627,0.4685813292350627,3.5793000432761413,12,7,005_008,005_010,3+
NVDA,ai_accelerator,4,1_to_2,1,2,NVDA|4,NVDA|4|1_to_2|2015-07-16,0,0.6183905644812304,4.421209722023123,-0.6554193256090857,-0.6554193256090857,0.2148877519166561,7,5,000_003,000_005,1
NVDA,ai_accelerator,4,2_to_3,2,3,NVDA|4,NVDA|4|2_to_3|2015-07-29,1,5.448058495159557,5.754355872885675,-0.0675074529751795,-0.0675074529751795,2.178167410884108,13,9,005_008,005_010,2
NVDA,ai_accelerator,7,1_to_2,1,2,NVDA|7,NVDA|7|1_to_2|2023-01-18,1,49.63923097010425,49.71949209074735,-0.8887096606724265,-0.8887096606724265,8.243913127207724,273,187,020_plus,020_plus,1
NVDA,ai_accelerator,9,1_to_2,1,2,NVDA|9,NVDA|9|1_to_2|2025-03-24,0,5.8601087368716165,4.690223817301787,1.6160761914356223,2.349879969956814,0.9224498573329172,10,6,005_008,000_005,1
NVDA,ai_accelerator,9,2_to_3,2,3,NVDA|9,NVDA|9|2_to_3|2025-05-13,1,28.65497707412755,28.612580352688266,1.3300974839928426,1.3300974839928426,6.410616354882414,50,35,020_plus,020_plus,2
QQQ,etf_context,2,1_to_2,1,2,QQQ|2,QQQ|2|1_to_2|2011-08-30,0,6.682863925425631,8.260226580293907,-0.7851394217798568,-0.0059375394698246,1.8508192574310995,18,12,005_008,005_010,1
QQQ,etf_context,2,2_to_3,2,3,QQQ|2,QQQ|2|2_to_3|2011-09-14,0,5.566659293907616,5.407885813727686,1.0143823703647523,1.7481014170360964,1.900616426819536,15,10,005_008,005_010,2
QQQ,etf_context,2,3_to_4,3,4,QQQ|2,QQQ|2|3_to_4|2011-10-10,1,9.333651477351149,9.356013853149191,1.688541505827823,4.1271730203646495,3.7520539370363686,26,18,008_012,005_010,3+
QQQ,etf_context,3,1_to_2,1,2,QQQ|3,QQQ|3|1_to_2|2011-12-20,1,3.65350435448758,3.2333329241925446,0.7212769729441293,2.7534631251018293,1.6976420719126537,20,14,003_005,000_005,1
QQQ,etf_context,4,1_to_2,1,2,QQQ|4,QQQ|4|1_to_2|2015-10-05,1,4.255486213323401,5.960329611491099,0.1697659342353441,1.3424470947932976,1.1597900436576472,32,21,003_005,005_010,1
QQQ,etf_context,7,1_to_2,1,2,QQQ|7,QQQ|7|1_to_2|2016-05-16,0,1.147054371112055,2.1162463255227304,0.0621843749291306,0.0621843749291306,0.8965943193036198,5,3,000_003,000_005,1
QQQ,etf_context,7,2_to_3,2,3,QQQ|7,QQQ|7|2_to_3|2016-05-24,1,2.1344211854029127,2.616077774858028,-0.1693080994317197,-0.1693080994317197,1.664227367021435,8,6,000_003,000_005,2
QQQ,etf_context,8,1_to_2,1,2,QQQ|8,QQQ|8|1_to_2|2018-12-03,0,3.1001755308129986,3.5690731620223737,-0.4838993607862329,2.1070140614798394,1.34917947814463,5,3,003_005,000_005,1
QQQ,etf_context,8,2_to_3,2,3,QQQ|8,QQQ|8|2_to_3|2019-02-04,1,16.514572346714985,15.341528165953068,2.1070140614798394,2.1070140614798394,7.813963081764309,63,41,012_020,015_020,2
QQQ,etf_context,11,1_to_2,1,2,QQQ|11,QQQ|11|1_to_2|2022-03-22,0,12.560278588322385,11.68094620382606,1.975518664143383,3.696339874983501,4.005276240410612,50,35,012_020,010_015,1
QQQ,etf_context,11,2_to_3,2,3,QQQ|11,QQQ|11|2_to_3|2022-03-25,0,1.8937637580553777,2.660794184186066,-0.5344541050128715,1.2570876811204723,0.673092294324115,3,3,000_003,000_005,2
QQQ,etf_context,11,3_to_4,3,4,QQQ|11,QQQ|11|3_to_4|2023-02-01,0,28.981069621920277,24.58625373471765,0.1056824808847833,3.0939286245761144,11.257667114576977,313,214,020_plus,020_plus,3+
QQQ,etf_context,11,4_to_5,4,5,QQQ|11,QQQ|11|4_to_5|2023-02-28,1,3.612247402228797,3.124807134253327,0.5639423033147795,4.015166042086893,1.7850979739458728,27,18,003_005,000_005,3+
QQQ,etf_context,13,1_to_2,1,2,QQQ|13,QQQ|13|1_to_2|2025-05-01,1,16.19912109109759,16.625153576746797,0.7190522274727718,2.4450297580894675,5.910145414275053,43,30,012_020,015_020,1
XLK,etf_context,1,1_to_2,1,2,XLK|1,XLK|1|1_to_2|2010-08-18,0,1.907856272740216,3.0650222841369423,0.4775973929287191,2.627560369577941,0.9487540053755312,37,27,000_003,000_005,1
XLK,etf_context,1,2_to_3,2,3,XLK|1,XLK|1|2_to_3|2010-09-03,0,4.9861292863611295,5.638288500004718,0.0734936645044426,0.0734936645044426,3.0920145836336284,16,12,003_005,005_010,2
XLK,etf_context,1,3_to_4,3,4,XLK|1,XLK|1|3_to_4|2010-09-09,1,1.012423183045974,1.4667731448042676,-0.4589969533232096,0.1994255319199833,0.6123252527746965,6,3,000_003,000_005,3+
XLK,etf_context,2,1_to_2,1,2,XLK|2,XLK|2|1_to_2|2011-09-15,0,5.892030408902238,8.138956596420988,-0.834302465717518,-0.834302465717518,2.260108575989171,15,10,005_008,005_010,1
XLK,etf_context,2,2_to_3,2,3,XLK|2,XLK|2|2_to_3|2011-09-20,0,1.3709750952876745,2.5321358078851497,-0.9780568530854185,1.0366381378482004,0.5898408519119462,5,3,000_003,000_005,2
XLK,etf_context,2,3_to_4,3,4,XLK|2,XLK|2|3_to_4|2011-09-27,0,5.792403807576408,6.473778959236675,1.0366381378482004,1.0366381378482004,2.7277053621063643,7,5,005_008,005_010,3+
XLK,etf_context,2,4_to_5,4,5,XLK|2,XLK|2|4_to_5|2011-10-11,1,8.167412664034524,9.884984764372016,-0.3178525422827039,-0.3178525422827039,3.5035090552182067,14,10,008_012,005_010,3+
XLK,etf_context,5,1_to_2,1,2,XLK|5,XLK|5|1_to_2|2015-09-17,0,0.2257332115712218,3.536064207998024,-0.9171277668095112,-0.6405312151128273,0.0554577170236141,8,6,000_003,000_005,1
XLK,etf_context,5,2_to_3,2,3,XLK|5,XLK|5|2_to_3|2015-10-07,1,5.265235233576993,6.441158032038419,0.3322715648306884,0.3322715648306884,2.898070513363189,20,14,005_008,005_010,2
XLK,etf_context,6,1_to_2,1,2,XLK|6,XLK|6|1_to_2|2016-02-22,0,7.586381142013421,8.338445497205772,-0.4023127307781204,-0.4023127307781204,3.0870844573432303,21,14,005_008,005_010,1
XLK,etf_context,6,2_to_3,2,3,XLK|6,XLK|6|2_to_3|2016-03-01,1,3.155318046624312,4.2068515353058,-0.97270692071747,-0.0069926742593651,1.6411088303904364,8,6,003_005,000_005,2
XLK,etf_context,7,1_to_2,1,2,XLK|7,XLK|7|1_to_2|2019-02-05,1,16.734056632907567,16.129336270925275,1.1543427520394278,1.1543427520394278,7.291868199629888,64,42,012_020,015_020,1
XLK,etf_context,9,1_to_2,1,2,XLK|9,XLK|9|1_to_2|2020-04-06,1,7.71473822228208,8.022961269576069,0.0232499377107675,0.7470735899982595,0.9387782431122762,11,7,005_008,005_010,1
XLK,etf_context,10,1_to_2,1,2,XLK|10,XLK|10|1_to_2|2022-08-15,0,20.8768436873487,20.56052554159851,1.5724583689161076,3.442970345362561,6.81962398615716,150,102,020_plus,020_plus,1
XLK,etf_context,10,2_to_3,2,3,XLK|10,XLK|10|2_to_3|2023-01-27,1,25.277837572457106,23.410298106734995,0.1494506331198852,0.2019703960727259,12.22601869584534,165,114,020_plus,020_plus,2
IGV,etf_context,3,1_to_2,1,2,IGV|3,IGV|3|1_to_2|2011-10-24,0,4.045272850144944,4.785751720521725,-0.4494079745953172,-0.4007688019817323,1.4327894261931942,10,6,003_005,000_005,1
IGV,etf_context,3,2_to_3,2,3,IGV|3,IGV|3|2_to_3|2011-12-05,0,10.880477192655658,9.971819195753527,1.680807990255695,4.377226584784144,4.62868241369126,42,29,008_012,005_010,2
IGV,etf_context,3,3_to_4,3,4,IGV|3,IGV|3|3_to_4|2012-01-23,1,11.178543952676913,10.754563484032698,1.0660677722999612,1.0660677722999612,4.388653469026767,49,32,008_012,010_015,3+
IGV,etf_context,5,1_to_2,1,2,IGV|5,IGV|5|1_to_2|2012-11-23,1,6.373328228208408,5.155807472737939,1.3326280057835316,2.100225361415964,4.462765324670468,22,15,005_008,005_010,1
IGV,etf_context,9,1_to_2,1,2,IGV|9,IGV|9|1_to_2|2019-01-09,1,13.173884870376115,12.300246882150224,1.935010170462048,5.659496865265634,4.575425686252055,42,27,012_020,010_015,1
IGV,etf_context,11,1_to_2,1,2,IGV|11,IGV|11|1_to_2|2023-03-02,1,4.886039685127919,2.5103692192109506,1.525889635137645,4.529454591099902,2.197386434349723,29,20,003_005,000_005,1
